inventory_id,relative_path,sha256,size_bytes,extension,detected_type,text_or_binary,tracked_status,ignored_status,symlink_target,classification,likely_role,review_level,audit_status,per_file_report,notes
F0458,src/x86decomp/__pycache__/security_audit.cpython-313.pyc,6e95ce1fc4a807b753a8fbed0d18eecf65419234fa93d3ef12e41505de2d1be6,13204,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0459,src/x86decomp/__pycache__/service.cpython-313.pyc,a5276a14832e009290026311ad92f2bdc376a941d57d84b9edc234ef5a405400,13830,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0460,src/x86decomp/__pycache__/store_utils.cpython-313.pyc,18a90ed634b17b55acd00d36b060f937512f4919600a0f8b6a4d184f572472d7,1180,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0461,src/x86decomp/__pycache__/symbolic.cpython-313.pyc,8c29fae757ed80d51f7176d7db178d751bfbbbddc3b702726cbeea6162d23f8c,53753,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0462,src/x86decomp/__pycache__/synthetic_corpus.cpython-313.pyc,c6785c6fe09fb75a065f7484bef354a63e119d339b60df2d5a69c2de7f959134,19247,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0463,src/x86decomp/__pycache__/target_pack.cpython-313.pyc,fb83d40a3bec508c92b647130f816ad0006647b8472d38fdde502f037c4fc4c1,24956,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0464,src/x86decomp/__pycache__/test_bundle.cpython-313-pytest-9.1.1.pyc,c2ccd0b0217578f338f02097bd8e9d41373a5cb597979a98fe13d65d288d78c8,23875,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0465,src/x86decomp/__pycache__/test_bundle.cpython-313.pyc,f45c388a32e0ee9f012c58a72712fee89a754bac2219f30f1ff2724018123333,23762,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0466,src/x86decomp/__pycache__/toolchains.cpython-313.pyc,c0e3c493eb3c15b721a62648cb0e76ee4276342831878c9ec0b4e56457a7bc0e,3499,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0467,src/x86decomp/__pycache__/tools.cpython-313.pyc,1757aa79307275b8f6cd00b8e7df97c262f612c24e7dac299ea578e42a17c14c,5173,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0468,src/x86decomp/__pycache__/util.cpython-313.pyc,08aa5ff85fada62aab5b60405f98a81deb3fc4ceaf50ad24a6ef2cf16b8ca0bd,10152,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0469,src/x86decomp/__pycache__/work_queue.cpython-313.pyc,0941ba5a23ae852ab57666595a79619afa29b61b29f532f25dda7a4099576487,9308,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0470,src/x86decomp/__pycache__/worker.cpython-313.pyc,4012027f0e9fa4452dde74665c87027c43babc14b7379b90eab7bb3e6f262da1,19013,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0471,src/x86decomp/__pycache__/workflow.cpython-313.pyc,77a26f2c707dc5b08c1ac4c6196d55265b80d2466390d251f0af5c913888bf41,13238,.pyc,binary,binary,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0472,src/x86decomp_toolkit.egg-info/PKG-INFO,aaf651033b45f828a55a105b16ee7e8619f0ec232f64031d28ed3c2e05eef5cf,6016,,text,text,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0473,src/x86decomp_toolkit.egg-info/SOURCES.txt,0fda2abcaab71f9c358e3587c23815d00d24027790237eba78df4aae74a36e9a,16868,.txt,text,text,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0474,src/x86decomp_toolkit.egg-info/dependency_links.txt,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,1,.txt,text,text,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0475,src/x86decomp_toolkit.egg-info/entry_points.txt,46d2d5daac448b932ce1d11705add0230e696f064ef1fffe0b713c09193f045f,49,.txt,text,text,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0476,src/x86decomp_toolkit.egg-info/requires.txt,6cb2e9dae0d225c779abf005697cb588cef2721680f9246d995a423d3a1084bd,420,.txt,text,text,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0477,src/x86decomp_toolkit.egg-info/top_level.txt,057b407a1c28bbd57a16588a67bd1cfdf2b1b695ada7603af01ab951bbe51710,10,.txt,text,text,n/a (not a git repository),n/a,,first-party source,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0478,test-suite/.gitignore,a436e3b7faa06acfab37ac4d6870f732d0eee90f2d8d5095d25af8fa4af2d2db,195,,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — complete,project-audit/files/_group_tests.md,
F0479,test-suite/CHANGELOG.md,452c4c2cc45e9192e25f19d65de8cd1f56dd0169654d6e26b5efd8db72b600d4,1639,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — complete,project-audit/files/_group_tests.md,
F0480,test-suite/INTEGRATION.md,378c0c34e8ab00d53107ef7259fd1e2cd04a3299acf1ec4f488d326a8895fafa,637,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — complete,project-audit/files/_group_tests.md,
F0481,test-suite/LICENSE,469b8fd4bf8c3ead57817703e5a8ea98c7759304f0da851b57810e410decffc5,587,,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — complete,project-audit/files/_group_tests.md,
F0482,test-suite/MAINTENANCE.md,c5ba78a5f186e4fb0282d1d14b4a637fde620eba12adbcd7c38ac2e56fb7e12c,659,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — complete,project-audit/files/_group_tests.md,
F0483,test-suite/MANIFEST.in,576d360c349d1ac066a139b866a474d5bfcfc8be7db53b924a3cd671d7ae6778,599,.in,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — complete,project-audit/files/_group_tests.md,
F0484,test-suite/MANIFEST.sha256,9eab804ae52f9e4314180462e21992b5f6b91c44c28688d7580f48cd493ab407,6255,.sha256,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — complete,project-audit/files/_group_tests.md,
F0485,test-suite/README.md,08e7aa0d1bc2dacd2430cd9ac0f9955ba48af79b3567edf1fdb5489953c26f14,1626,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — complete,project-audit/files/_group_tests.md,
F0486,test-suite/SECURITY.md,4af92df1455941633efd7e47b34c20a9c3f3a5914406c3475cc464d068f1a625,633,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — complete,project-audit/files/_group_tests.md,
F0487,test-suite/VERIFICATION.md,2a50802fcb119c5e4c712fd5cd54d259e66387d878911dbadac0869035c1ebf0,906,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — complete,project-audit/files/_group_tests.md,
F0488,test-suite/pyproject.toml,64140fe2f874dffc14dfed8a811a2f9e3e7eb9f5d06358fff79260c27ef77ce3,1035,.toml,text,text,n/a (not a git repository),n/a,,configuration,,full,Audited — complete,project-audit/files/_group_tests.md,
F0489,test-suite/setup.cfg,1c473cbaee8da5fc46e7f0158794af5cea4414c34a3cf3f180c2001f5e38bd3e,38,.cfg,text,text,n/a (not a git repository),n/a,,configuration,,full,Audited — complete,project-audit/files/_group_tests.md,
F0490,test-suite/.pytest_cache/.gitignore,3ed731b65d06150c138e2dadb0be0697550888a6b47eb8c45ecc9adba8b8e9bd,37,,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0491,test-suite/.pytest_cache/CACHEDIR.TAG,37dc88ef9a0abeddbe81053a6dd8fdfb13afb613045ea1eb4a5c815a74a3bde4,191,.tag,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0492,test-suite/.pytest_cache/README.md,73fd6fccdd802c419a6b2d983d6c3173b7da97558ac4b589edec2dfe443db9ad,302,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0493,test-suite/.pytest_cache/v/cache/nodeids,d0545ef92f5a08e1fcaf8267b4b8a2f5be7718f0e8cfd1472e3fa9b781284764,4780,,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0494,test-suite/dist/x86decomp_test_suite-0.7.11-py3-none-any.whl,b1ed28b3aee4d9b45a3828b7b2614306ed1a4f7c22b82db949dfd97dcd3df3cf,75671,.whl,binary,binary,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0495,test-suite/dist/x86decomp_test_suite-0.7.11.tar.gz,5822c68afdd81af1079e9d4e841bbb9ce7070b9ec8b1db39be69198074987505,81356,.gz,binary,binary,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — generated file,project-audit/files/_group_generated_caches.md,
F0496,test-suite/docs/ADAPTERS.md,dcbf62259392c91cafcacdae8c21510d1c902cb7d5ad82356e97d0d0ab1ba307,3754,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — complete,project-audit/files/_group_tests.md,
F0497,test-suite/docs/ARCHITECTURE.md,4450716f9c6ff79d4f8a795438cb19c851cdf81cca9967e14212041a100add84,412,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — complete,project-audit/files/_group_tests.md,
F0498,test-suite/docs/ARCHITECTURE_MAP.md,80a50857c0d0d0da0f36a55b9f6f890dfc48d5207fe1d5d8401f46e2a15741d5,1958,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — complete,project-audit/files/_group_tests.md,
F0499,test-suite/docs/ARCHITECTURE_MAP_ASCII.txt,9b6a765311addfb49f588f7b7b9b1d6f0fb2983fcd67077135b8c42d4134ec5e,3035,.txt,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — complete,project-audit/files/_group_tests.md,
F0500,test-suite/docs/COVERAGE_CONTRACT.md,ec9f63965b35fe1a00d5d5f94d77eab6dad6cc10a7c0fc794672dfcaeb58679e,1996,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — complete,project-audit/files/_group_tests.md,
F0501,test-suite/docs/LOGGING.md,d40bc1bc6a88d916b082ea8a17d83199a62a307b6c319e9918e8cc5edd1b64c9,340,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — complete,project-audit/files/_group_tests.md,
F0502,test-suite/docs/TEST_PLAN.md,61b6803e31c73a7dc4fba4b366421182a5b7050ccf48799144d93de671abe78e,1288,.md,text,text,n/a (not a git repository),n/a,,documentation,,full,Audited — complete,project-audit/files/_group_tests.md,
F0503,test-suite/examples/x86decomp-test.json,5cd31838533f866853e0730aa63ed36958b4d1dc92f8cfb3d5825da9c9d4204d,470,.json,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — complete,project-audit/files/_group_tests.md,
F0504,test-suite/schemas/feature-catalog.schema.json,d6bc10903a5a2760c669b9fc5b1cec7990a0118de30318c2727f3934afe00daa,3653,.json,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — complete,project-audit/files/_group_schemas_examples_corpus.md,
F0505,test-suite/schemas/run-report.schema.json,9d2b3fcab807e52866a5b8e7bac9f7813e6d7e003d4de9f2f80d05e8798e93c6,1341,.json,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — complete,project-audit/files/_group_schemas_examples_corpus.md,
F0506,test-suite/schemas/test-config.schema.json,c33b8ab58a509c7f688ff159d0cef5726a4909801d40fd4899c81c4626eda90d,1468,.json,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — complete,project-audit/files/_group_schemas_examples_corpus.md,
F0507,test-suite/scripts/run-all.ps1,29211e8199239685346d666b03824714984db61c73526a8ebc8fb1bd461273cf,146,.ps1,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — complete,project-audit/files/_group_tests.md,
F0508,test-suite/scripts/run-all.sh,b2ed622ebf3f48fd4735088604e027152df7d446d4283fc63235d81b5c0caef2,114,.sh,text,text,n/a (not a git repository),n/a,,fixture or test data,,grouped,Audited — complete,project-audit/files/_group_tests.md,
F0509,test-suite/src/x86decomp_testkit/__init__.py,fc0b90629b6ab9477e318b04008c3c5d68ec2cbdaef20e3e145984491b986de2,93,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0510,test-suite/src/x86decomp_testkit/__main__.py,8049ea31e024fbdc10e22c425b395576481d340e58811ab6fdf39530896ffc98,147,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0511,test-suite/src/x86decomp_testkit/cli.py,4895bf74207b82a195a590b75db4d454ca5ca8ed0b721cddcd368e3f160ccaed,6313,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0512,test-suite/src/x86decomp_testkit/config.py,64b1b03e4fe4e173509e50bc18d66344caaf6682931630c080b70404225e9da4,4575,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0513,test-suite/src/x86decomp_testkit/coverage_audit.py,9d9e482f50fd97d31a0d554687727cbc4388be09d3c43989dbb5d6a9e1fa3d49,3806,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0514,test-suite/src/x86decomp_testkit/fixtures.py,562e5bfa76c730cc96a2ace5aa92efdbc5514cd797aef4c212554730a70946df,5826,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0515,test-suite/src/x86decomp_testkit/inventory.py,88623c4fb82e7ff06e9ea219f9c20a2bf1944bd983a784cf2144a68ca1ee5e4d,11628,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0516,test-suite/src/x86decomp_testkit/junit.py,bbf1dc0a30048c97efc7cc682aa6d3b04c4864fdeb18175b5bfdc8529c17f8b2,1582,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0517,test-suite/src/x86decomp_testkit/live_adapters.py,dde57529b042097babaf8215bb151248db113b91340d9f71c57ca53a1944daba,12762,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0518,test-suite/src/x86decomp_testkit/logging_utils.py,006d609f75cf7f56313a628e79e7d5de9ea938b338230b5de168cacc4f908cf3,3319,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0519,test-suite/src/x86decomp_testkit/models.py,cd3c09bfe5c1f30f8693c64b7a6f9b8ae0f4ce6cff40a82f9b8c42b5a1bea00c,4728,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0520,test-suite/src/x86decomp_testkit/orchestrator.py,5f99094a835bc81db82694f10972870b96644966531d9930359ae3319298b3a4,4882,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0521,test-suite/src/x86decomp_testkit/process.py,b1521f7cd16821a086c9eb17f7d680eb11b8c3e903dd8a7fe518553f3873596d,3674,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0522,test-suite/src/x86decomp_testkit/reports.py,4242ba223d0adced67011bcba2f6a4ad34a47284f508f60ac109b32bbe13ae77,7090,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0523,test-suite/src/x86decomp_testkit/suites.py,cc67eed42b7882a1ca0155a880fab4576d6a7254d040e3ecec3993359c6f68b5,26593,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0524,test-suite/src/x86decomp_testkit/timeutil.py,32bb1893be8e6d365c6781ac07e4d74bcb24ecea8eb29d35fb449432737ddc43,369,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
F0525,test-suite/src/x86decomp_testkit/adapters/__init__.py,1ddce6290f1b4d3745c163a2473f72888548faf2af70e04f498a11882989df21,514,.py,text,text,n/a (not a git repository),n/a,,test code,,full,Audited — complete,project-audit/files/_group_tests.md,
