inventory_id,relative_path,sha256,assigned_batch,review_started,review_completed,reviewer_status,read_completely,cross_references_checked,runtime_checked,tests_checked,documentation_checked,findings_count,open_questions,final_status
F0369,src/x86decomp/linker_reconstruction.py,5af77b480cf94aa7f825f507ad4b0ff3a0c5ed3988d3f4a9515fef1910419eae,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: build_linker_reconstruction_plan(3), write_relink_manifest_from_plan(3). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0370,src/x86decomp/local_llm/__init__.py,471640b8f53e194e4f5f246699cfdabbfc5ba1ff818bed6d060e8348eaf09d25,src,2026-07-10,2026-07-10,Completed,Yes,Yes,Static test search found 58 module-name reference(s). The exact 258-test inventory passed; no per-file line coverage was measured in this audit.,Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0371,src/x86decomp/local_llm/matching.py,f8ded8441592fbbc8705df6c0b8c087b58ff30edc437782d371c24ce7132a5f6,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: generate_candidate(4), run_match_loop(3), verify_match_report(4). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0372,src/x86decomp/local_llm/profiles.py,0176b050ddbaf2170f28199f8a7a8542a8d3375fa6073243f66802a0cf80b480,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: create_profile(11), is_loopback_host(1), load_profile(7), provider_catalog(3), public_profile(1), resolved_addresses_are_loopback(3), validate_profile(5). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0373,src/x86decomp/local_llm/prompts.py,9db3c8ccb2420c9056b866fbe06ef683bff83faf8b0ff2528345a5ea84a6e38e,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: build_messages(3), load_job(5), prompt_record(4). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0374,src/x86decomp/local_llm/transport.py,ec489443f7fec07b465af050c6877c5d3f199c00e505460f341cbb6000fdd2ec,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: chat(17), probe_profile(5), redirect_request(1). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0375,src/x86decomp/mcp.py,4a2239c91b1dec43b6b8f9424f5341b7d56985e07519024549546f06f98c2bdb,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: GhidraMCPGateway(6), StdioMCPClient(14), StreamableHTTPMCPClient(12), call_tool(3), close(11), commit_mutation(2), initialize(18), is_probable_mutation(1), list_tools(4), propose_mutation(2). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0376,src/x86decomp/memory.py,8d19435291369e6457da20c46aedaae2b4d0919ca5a5810303cf8d9036d39e38,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: ProjectMemory(12), append(115), read_events(1), render(3), require_valid(2), verify(45). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0377,src/x86decomp/models.py,368f0a0db647232d1383f15045966d9278cc2428732b9a6bf3978c4984dd0451,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: Claim(1), ClaimState(6), EvidenceItem(1), EvidenceKind(10), VerificationStatus(7), to_dict(104). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0378,src/x86decomp/msvc_metadata.py,21e654008710b04a59a63963ccef0d736d942823abd9c85c514a057aa68ed010,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: BaseClassRecord(1), CompleteObjectLocatorRecord(1), PEView(18), TypeDescriptorRecord(1), UnwindCodeRecord(1), UnwindInfoRecord(1), VTableRecord(1), analyze_msvc_metadata(3), c_string(3), encoded_pointer_to_rva(1). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0379,src/x86decomp/native/__init__.py,c06bf6b79e240a8ec82b7084a6f50358b49e0c28084ed2cece59bd0f803dfb0d,src,2026-07-10,2026-07-10,Completed,Yes,Yes,Static test search found 58 module-name reference(s). The exact 258-test inventory passed; no per-file line coverage was measured in this audit.,Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0380,src/x86decomp/native/cli.py,cb20e73779c341e48081ea2787781daa626bca516e1cde396f0bd3bd1b1181d1,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: build_parser(19), dispatch(6), main(57). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0381,src/x86decomp/native/closed_loop.py,779685184d2a696753c90627078575b3a1f9b8ecdc9a5d520a28eccbb9744d36,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: ClosedLoop(8), list(167), run(107), show(21). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0382,src/x86decomp/native/hybrid_composer.py,9c2c0846ae12320ee8e636b9e4354c9d61bda4fae731027582578de1b1baa85f,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: HybridComposer(9), compose(6), verify(45). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0383,src/x86decomp/native/matching.py,fada98a90d0cdebc0e68c89511b46149d98807943863bd6e334af7be85ebb9e0,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: FunctionMatching(12), batch(19), compare_function_bytes(5), extract_candidate(1), mismatches(5), report(211), rva_to_file_offset(2). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0384,src/x86decomp/native/pe_reconstruction.py,90707b6beee3e9ab416ee848b78885fb592f27f454de19429b1f6bb7f3637252,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: PEReconstruction(12), apply_operations(3), apply_plan(1), create_plan(1), export_coff(2), export_sections(2), inventory(105), plan_patch(3), text_swap(2). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0385,src/x86decomp/native/runtime.py,210145982c2a21253b47ca06ad8882c3704325c49fa694a69bfa68bfc1887407,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: RuntimeValidation(7), launch(4), map_crash(2), validate_image(2). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0386,src/x86decomp/native/slots.py,f7a9ca756c6d7db0513cee4bfab7adaedf7bbeca77987422ca192854aa5949cf,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: FunctionSlots(12), audit(76), audit_project(2), export_fixes(2), inventory_from_project(3), list(167), show(21). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0387,src/x86decomp/native/staging.py,ae21143ee6a45cf524897ce32db40a694dd1afe7b06ef125c023de955bbd1f23,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: StagingBridge(8), compile_check(2), generate_context(2), resolve(62), scan(15), unresolved(20). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0388,src/x86decomp/native/store.py,88028dd1a13e9dc97af9254c3174b5fc45e2460cf3120b54000ab2a94dad3b8d,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: NativeStore(21), check(67), decode(8), initialize(18). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0389,src/x86decomp/native/windows_tools.py,78ca3ecf13840c8d7626e17719d4c34d3703375127976e503a2dd973c585e2ef,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: WindowsTools(4), discover_ghidra_launcher(4), doctor(17), write_response_file(3). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0390,src/x86decomp/objdiff_adapter.py,bcc02ad3ff322857dfce7a2d90792f3c1aaa61aad52df49faf5b461ffdb9fa72,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: run_objdiff_manifest(3). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0391,src/x86decomp/orchestrator.py,3c2cc2f693366d4201e4eaf34b0b6be2736bb1a7bb2635d8dd76771292229f73,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: Orchestrator(25), PipelineManifest(3), PipelineStage(1), cancel(10), close(11), create_default_pipeline(1), from_dict(6), load(8), recover_stale_jobs(2), register(6). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0392,src/x86decomp/patching.py,d9fd9ef8f709e0cd8b7c9602a8315b13abc9d9c88da6e10aff960f5063c3f2b1,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: calculate_pe_checksum(1), patch_pe_function(3). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0393,src/x86decomp/pdb.py,7f63eb4a225f26e469101a80227fc85d0cfafeda23c9ee6db9dac401de8a765d,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: PDBFile(1), PDBStream(1), parse_pdb(3), parse_pdb_bytes(3), stream(1), to_dict(104). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0394,src/x86decomp/pe.py,ef9ab01d711a61c9dede6021b860ca005fe371f0c56caea8bc6da00782ba24a6,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: PE64Image(2), RuntimeFunction(1), TLS64Info(3), entry_va(3), inspect_pe_kind(1), parse_pe(8), parse_pe64(1), to_dict(104). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0395,src/x86decomp/pe32.py,9b9e3b948c92f68bfa352544f7117329d4d3baaaecc0f25d0cc87ffda35b3fbb,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: BaseRelocation(1), DataDirectory(1), DebugRecord(1), DelayImportLibrary(3), ExportSymbol(3), ImportLibrary(3), ImportSymbol(3), LoadConfigInfo(3), PE32Image(2), ResourceLeaf(3). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,0,None specific,Audited — complete
F0396,src/x86decomp/project.py,1fb1ff3491a991fa3d37b8a3f979244ab469560f14c710771f0f60c09f0ad815,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: initialize_project(21), require_valid_project(3), verify_project(6). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0397,src/x86decomp/project_state.py,75d110ea45d0a708e2f8d87c07a96f2c593ea70491590c2f28e22ac6c405fa89,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: ProjectCheck(1), ProjectStateDatabase(12), artifact_digests(2), check_project_state(4), close(11), create_project_backup(5), integrity_check(1), migrate_project(4), project_gc(3), record_migration(1). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
F0398,src/x86decomp/project_template.py,973cad988eb1648ed6fe3de38eb57b392bc88f6ce878cac223d2e68d57597de4,src,2026-07-10,2026-07-10,Completed,Yes,Yes,"Static search found direct symbol references in tests: derive_template_contract(3), materialize_project_template(3). The exact 258-test inventory passed; this is evidence of use, not a line-coverage claim.",Yes — repository inventory reconciled,Yes,1,See linked finding verification-needed fields,Audited — complete
